"participant_code","mode_survey","assign_date","assign_week_day","actual_date","actual_week_day","actual_hour","age_or_range","age_or_mid_range","gender","full_or_part_time","work_role","edu","indiv_or_family_income","income_mid_range","place_birth","district","ethnicity","permanent_residence","num_usual_contacts","total_hrs_participant","age_weights","houseSize","distance","weights"
79490344,1,373,7,391.481203703675,0,11,1,"0-10",0,999,4,"primary",2,"20-39k",1,6,1,1,5,20.5416666666667,23.5294117647059,">=5",0.502720677342996,1
79557575,1,216,4,260.527326388867,1,12,1,"41-65",1,2,1,"secondary",1,"<10k",1,13,1,1,2,4.575,18.9035916824197,"2",0.622777679709692,1
79572942,1,336,5,364.53560185188,0,12,1,"41-65",1,2,1,"secondary",1,"10-19k",1,15,1,1,11,15.1666666666667,11.3636363636364,">=5",0.85853341247273,1
79586105,0,356,4,357.91552083334,0,21,2,"41-65",0,1,1,"postsec",2,">=40k",1,13,1,1,2,18.5083333333333,11.3636363636364,"2",0.184061662837706,1
79679001,0,328,4,343.591562499991,0,14,2,"41-65",0,1,2,"postsec",1,">=40k",1,2,1,1,4,34.1166666666667,11.3636363636364,"4",0.213549144946005,1
79726647,1,216,4,265.464988425956,0,11,1,">65",1,999,5,"secondary",2,"20-39k",1,14,1,1,4,12.0166666666667,7.96178343949044,"4",0.987836456535164,1
79740749,1,28,5,29.796851851861,1,19,2,"21-40",1,1,3,"postsec",1,"10-19k",2,13,1,1,4,4.475,12.3762376237624,"4",0.140632426740617,1
79834335,0,316,6,319.798182870378,0,19,2,"41-65",1,999,999,"postsec",2,">=40k",1,5,1,1,3,9.61666666666667,14.5348837209302,"3",0.204444576520989,1
79884110,1,336,5,348.506041666726,0,12,1,">65",0,1,6,"secondary",2,"20-39k",1,17,1,1,3,16.5583333333333,7.96178343949044,"3",0.986166739240188,1
80080199,1,216,4,264.73616898153,0,17,1,"41-65",1,999,5,"postsec",2,"20-39k",1,5,1,1,5,28.2,11.3636363636364,">=5",0.407511066871696,1
80281187,0,356,4,356.872500000056,0,20,2,"11-19",1,2,1,"postsec",1,"10-19k",2,17,1,1,3,4,16.4473684210526,"3",0.138788984720767,1
80581246,1,334,3,368.486157407402,0,11,2,"41-65",0,1,1,"primary",1,"10-19k",1,14,1,1,2,4.08333333333333,18.9035916824197,"2",0.887176036592876,1
80595998,1,333,2,364.508726851898,0,12,1,"41-65",0,2,1,"secondary",1,"10-19k",2,6,1,999,5,5,11.3636363636364,">=5",0.770179650308475,1
80651740,0,115,1,115.01582175924,0,0,1,"41-65",1,999,999,"secondary",2,">=40k",1,9,1,1,3,5.81666666666667,11.3636363636364,"3",0.443894430220046,1
80684232,0,18,2,15.8864930556156,1,21,2,"11-19",0,1,1,"secondary",1,"10-19k",1,18,1,1,4,17.4083333333333,16.4473684210526,"4",0.236752524960977,1
80692557,0,115,1,116.390173611115,0,9,2,"41-65",1,1,1,"postsec",999,"unknown",1,5,1,1,4,5.61666666666667,10.6837606837607,"4",0.202827123369723,1
80797993,1,317,7,354.71692129632,0,17,1,">65",1,999,6,"postsec",1,"<10k",2,6,1,1,2,5,7.96178343949044,"2",0.974226210383429,1
81021136,0,351,6,348.723229166702,0,17,2,"21-40",1,1,1,"secondary",1,"10-19k",1,11,1,1,5,13.5583333333333,15.3374233128834,">=5",0.487418166061705,1
81170956,0,31,1,30.5305208333302,1,12,1,"41-65",0,1,6,"postsec",1,"10-19k",1,6,1,1,3,4.61666666666667,11.3636363636364,"3",0.344549353623626,1
81318554,0,314,4,314.666909722262,0,16,2,"0-10",0,999,999,"unknown",2,">=40k",1,2,1,1,5,18,23.5294117647059,">=5",0.339275651352309,1
81336290,1,320,3,337.711481481441,1,17,1,"21-40",0,1,1,"postsec",1,">=40k",1,16,1,1,3,14.9583333333333,12.970168612192,"3",0.0381517130651662,1
81491276,1,99,6,112.473171296297,0,11,1,"0-10",1,999,4,"primary",2,"10-19k",1,10,1,1,4,12,27.9329608938547,"4",0.609126560864834,1
81669050,0,346,1,346.799467592617,0,19,1,"41-65",0,1,1,"postsec",1,"20-39k",1,2,1,1,5,10.5416666666667,11.3636363636364,">=5",0.398459954309361,1
81832556,0,366,7,364.44222222222,0,10,2,"11-19",1,999,999,"primary",2,">=40k",1,16,1,1,3,2.5,20.0400801603206,"3",0.299866982820411,1
81947762,0,379,6,379.903842592612,1,21,1,"0-10",0,1,4,"primary",1,"<10k",1,11,1,1,4,4.15833333333333,27.9329608938547,"4",0.484638412341434,1
81972597,0,28,5,29.4490393518936,1,10,1,"41-65",0,1,1,"secondary",1,"20-39k",1,11,1,1,1,20,14.5348837209302,"1",0.454387674949152,1
82027979,1,336,5,368.678414351889,0,16,1,">65",0,999,6,"secondary",2,"<10k",2,6,1,1,2,5,7.96178343949044,"2",0.991233701394878,1
82155858,0,331,7,332.791307870415,0,18,2,"11-19",1,1,1,"secondary",1,"<10k",1,3,1,1,5,0.483333333333333,16.4473684210526,">=5",0.39163154378447,1
82344245,1,317,7,337.500312500051,1,12,1,"41-65",0,999,6,"secondary",1,"<10k",1,3,1,1,8,7.78333333333333,18.9035916824197,">=5",0.734962281023898,1
82383061,1,336,5,368.524837962934,0,12,1,"0-10",1,1,4,"primary",2,">=40k",1,2,1,1,4,4.775,27.9329608938547,"4",0.300846044710339,1
82618644,1,25,2,28.7301273148041,0,17,1,">65",1,999,6,"postsec",1,"20-39k",1,17,1,1,2,0.666666666666667,18.9035916824197,"2",0.95598858696992,1
82846363,1,352,7,370.631574074039,0,15,1,"0-10",0,999,999,"unknown",2,"20-39k",1,17,999,1,5,9.25,23.5294117647059,">=5",0.533089304593754,1
82972110,1,355,3,370.603252314846,0,14,1,"0-10",0,1,4,"primary",2,"20-39k",1,13,1,1,4,18,27.9329608938547,"4",0.479556518013483,1
83079913,0,210,5,210.97274305555,0,23,2,"41-65",1,1,1,"postsec",2,">=40k",1,1,1,1,3,22.3916666666667,10.6837606837607,"3",0.204444576520989,1
83473702,0,351,6,351.551574074081,1,13,1,"0-10",0,999,1,"primary",999,"10-19k",1,7,1,1,5,21.9333333333333,23.5294117647059,">=5",0.491272880133709,1
83498309,0,318,1,320.947037036996,0,22,1,"41-65",0,1,1,"secondary",1,"10-19k",1,16,1,1,3,10,10.6837606837607,"3",0.73573569112561,1
83550791,1,98,5,105.77436342591,0,18,1,">65",1,999,6,"postsec",1,"20-39k",1,1,1,1,4,8.88333333333333,7.96178343949044,"4",0.963162354955702,1
83650268,1,333,2,368.513437499991,0,12,2,"41-65",1,1,1,"postsec",999,"unknown",1,2,1,1,6,6.875,10.6837606837607,">=5",0.234457061774168,1
83732108,0,377,4,384.977199074114,0,23,2,"0-10",0,1,4,"primary",2,"10-19k",1,15,1,1,5,10.6166666666667,27.9329608938547,">=5",0.622159089779197,1
83766141,1,32,2,83.4258101851447,0,10,1,">65",0,999,6,"secondary",1,"20-39k",1,7,1,1,2,6.5,18.9035916824197,"2",0.984843409445972,1
83914388,0,141,6,138.763668981497,0,18,1,"21-40",0,1,1,"secondary",1,"10-19k",1,6,1,1,5,0.616666666666667,12.9032258064516,">=5",0.478024175615495,1
83986437,1,352,7,369.45528935187,0,10,1,"0-10",1,999,4,"primary",2,"<10k",1,6,1,1,5,38.6583333333333,23.5294117647059,">=5",0.646226524064282,1
84252995,1,320,3,351.729409722262,1,17,1,">65",0,999,6,"postsec",1,"10-19k",1,2,1,1,2,0.0416666666666667,7.96178343949044,"2",0.952342292072157,1
84657836,0,356,4,355.386087963008,0,9,2,"41-65",0,1,1,"postsec",2,">=40k",1,6,1,1,2,0.558333333333333,10.6837606837607,"2",0.184061662837706,1
84696974,1,333,2,368.674548611161,0,16,1,"41-65",0,999,3,"secondary",1,"<10k",2,12,1,999,4,14.5416666666667,11.3636363636364,"4",0.765445889139633,1
84786896,1,206,1,271.503495370387,0,12,1,">65",0,1,6,"secondary",999,"unknown",1,13,1,1,2,4,18.9035916824197,"2",0.963466078720426,1
84835192,1,35,5,83.6269675926305,0,15,1,"41-65",0,1,1,"secondary",999,"unknown",1,16,1,1,3,2.74166666666667,14.5348837209302,"3",0.40958778582582,1
84836384,0,353,1,354.383819444454,0,9,2,"21-40",1,1,1,"postsec",1,"10-19k",1,18,1,1,5,9.43333333333333,15.3374233128834,">=5",0.234385752930903,1
85006266,1,29,6,36.7636574073695,1,18,1,"41-65",0,1,1,"secondary",999,"10-19k",1,15,1,1,4,5.06666666666667,10.6837606837607,"4",0.641754862645718,1
85062676,0,323,6,325.988275462994,0,23,2,"41-65",1,2,3,"postsec",1,"20-39k",1,6,1,1,3,9.48333333333333,10.6837606837607,"3",0.363624091385839,1
85219503,0,339,1,336.763680555508,0,18,2,"0-10",1,999,999,"primary",999,"unknown",1,2,1,1,3,5,23.5294117647059,"3",0.261410369802102,1
85231372,1,24,1,36.7457060185261,1,17,1,">65",1,999,5,"primary",1,"<10k",2,2,1,1,1,0.0833333333333333,7.96178343949044,"1",0.994884322091074,1
85270245,0,323,6,321.594421296264,0,14,1,"21-40",1,999,999,"postsec",2,">=40k",997,13,1,1,5,17,12.9032258064516,">=5",0.077943325128538,1
85274949,1,334,3,407.622187500005,1,14,1,"41-65",1,2,1,"secondary",1,"<10k",2,8,1,1,2,0.458333333333333,14.5348837209302,"2",0.622777679709692,1
85278749,0,28,5,29.9936689814786,1,23,1,"41-65",1,999,999,"secondary",2,">=40k",1,14,1,1,3,10.5,11.3636363636364,"3",0.318862111652095,1
85315463,1,32,2,83.6618055555737,0,15,1,"41-65",1,2,1,"secondary",1,"<10k",2,12,1,1,7,15.7416666666667,12.2399020807834,">=5",0.81735084313532,1
85414106,0,318,1,315.620405092603,0,14,2,"21-40",1,1,1,"postsec",1,">=40k",1,5,1,1,4,2.5,12.3762376237624,"4",0.0715362457496729,1
85430619,0,314,4,312.785312499967,0,18,1,"0-10",0,999,999,"primary",1,"<10k",1,13,1,1,4,5.61666666666667,23.5294117647059,"4",0.61589698366556,1
85601735,1,101,1,105.786944444408,0,18,1,"41-65",0,999,6,"postsec",1,"<10k",1,5,1,1,3,8.29166666666667,14.5348837209302,"3",0.489176102226372,1
85660649,1,320,3,355.507395833381,0,12,1,">65",0,999,6,"secondary",1,"<10k",1,3,1,1,1,12.625,7.96178343949044,"1",0.990390368555367,1
85662841,0,351,6,355.444722222164,0,10,1,"21-40",0,1,1,"postsec",999,"unknown",1,13,1,1,2,2.46666666666667,12.970168612192,"2",0.0526985147867691,1
85756290,0,366,7,366.938981481479,1,22,2,"0-10",0,1,4,"primary",999,"unknown",1,2,1,1,5,2.5,27.9329608938547,">=5",0.193956641476047,1
86072707,0,10,1,13.9763888888992,0,23,2,"21-40",1,1,1,"secondary",1,"10-19k",1,6,1,1,3,16,12.970168612192,"3",0.441335765502981,1
86293261,0,340,2,338.282835648162,1,6,1,"0-10",0,1,4,"primary",999,">=40k",2,1,1,1,5,8,23.5294117647059,">=5",0.210514558617215,1
86544485,0,323,6,321.909837962943,0,21,2,"21-40",1,1,1,"postsec",1,">=40k",1,18,1,1,5,3.11666666666667,15.3374233128834,">=5",0.077943325128538,1
86572350,1,392,5,400.548518518568,1,13,1,"0-10",1,999,4,"primary",2,"<10k",1,18,1,1,4,10.5,23.5294117647059,"4",0.494039359451971,1
86750143,1,349,4,368.708657407435,0,17,1,"0-10",1,999,999,"unknown",2,"20-39k",2,17,1,1,5,9.4,23.5294117647059,">=5",0.542440868344492,1
87001881,1,102,2,110.508865740732,0,12,1,"41-65",1,999,5,"secondary",999,"unknown",1,2,1,1,4,12.2166666666667,14.5348837209302,"4",0.441433734002036,1
87088262,0,18,2,19.4834027778124,0,11,1,"21-40",1,1,1,"postsec",1,"10-19k",1,3,1,1,3,4,12.9032258064516,"3",0.202762886612892,1
87169149,0,379,6,386.161770833307,1,3,2,"0-10",1,999,3,"primary",999,"unknown",1,13,1,1,5,4,27.9329608938547,">=5",0.199906170924935,1
87185536,0,370,4,375.590358796297,0,14,2,"21-40",1,2,3,"postsec",2,"10-19k",1,2,1,1,3,20.5,12.970168612192,"3",0.202762886612892,1
87190434,0,379,6,379.760162036982,1,18,1,"0-10",1,999,999,"primary",999,"unknown",1,10,1,1,4,3.11666666666667,23.5294117647059,"4",0.185490374432433,1
87196929,0,392,5,391.589039351908,0,14,1,"21-40",0,1,1,"postsec",1,"20-39k",1,15,1,1,4,2.94166666666667,12.9032258064516,"4",0.141623058753699,1
87330549,1,336,5,348.488379629678,0,11,1,"41-65",0,1,1,"secondary",1,"10-19k",2,18,1,1,3,11.2083333333333,12.2399020807834,"3",0.73573569112561,1
87331254,0,331,7,331.520208333386,1,12,1,"41-65",1,999,999,"primary",2,"20-39k",1,5,1,1,4,7.11666666666667,14.5348837209302,"4",0.779673891875305,1
87452223,1,355,3,371.447384259314,0,10,1,"21-40",0,1,4,"postsec",999,"unknown",1,1,1,1,4,9,15.3374233128834,"4",0.0627597675321427,1
87490160,1,333,2,354.619560185238,0,14,1,"41-65",0,1,1,"secondary",2,"10-19k",2,16,1,2,3,8,11.3636363636364,"3",0.73573569112561,1
87746186,0,375,2,370.751666666707,0,18,2,"0-10",0,999,999,"unknown",999,"unknown",1,9,1,1,3,25.0083333333333,23.5294117647059,"3",0.277959691071979,1
87898918,1,145,3,259.52888888889,0,12,1,"41-65",1,999,6,"secondary",2,"unknown",2,8,1,1,3,10.2833333333333,18.9035916824197,"3",0.418715722448436,1
87909822,0,339,1,339.858194444445,0,20,1,"41-65",0,1,1,"postsec",1,">=40k",1,2,1,1,4,5,14.5348837209302,"4",0.213549144946005,1
87917134,0,334,3,335.679143518559,0,16,2,"41-65",1,2,1,"secondary",2,"<10k",1,14,1,1,2,5.2,11.3636363636364,"2",0.737882070356606,1
88005481,1,333,2,354.598900462966,0,14,1,"41-65",1,999,5,"secondary",2,"10-19k",2,16,1,1,3,10.5,10.6837606837607,"3",0.742985336594096,1
88128462,1,373,7,406.7487384259,0,17,1,"11-19",0,999,4,"primary",999,"unknown",1,17,1,1,4,19.9666666666667,20.0400801603206,"4",0.289970501207966,1
88138203,1,5,3,15.548495370429,1,13,1,"21-40",0,2,3,"secondary",1,"10-19k",1,12,1,1,5,2.70833333333333,15.3374233128834,">=5",0.349418874340081,1
88255952,0,356,4,357.668703703675,0,16,1,"41-65",0,1,1,"postsec",1,">=40k",1,5,1,1,4,16.4666666666667,11.3636363636364,"4",0.213549144946005,1
88325559,0,43,6,42.7438425925793,0,17,2,"41-65",1,999,999,"postsec",999,"unknown",1,3,1,1,4,10,12.2399020807834,"4",0.202827123369723,1
88326854,1,32,2,91.5666435185121,0,13,1,"21-40",0,1,1,"postsec",1,"10-19k",1,15,1,1,4,62.2833333333333,15.3374233128834,"4",0.211812503370664,1
88405608,1,21,5,28.7177777778124,0,17,1,"21-40",1,999,4,"secondary",2,"20-39k",2,11,1,1,5,11.5,15.3374233128834,">=5",0.368611587553512,1
88413265,0,111,4,112.284733796259,0,6,1,"21-40",0,1,1,"postsec",1,"10-19k",1,13,1,1,3,16.3166666666667,15.3374233128834,"3",0.196749243892774,1
88500643,0,314,4,315.483379629673,0,11,2,"21-40",1,1,5,"postsec",1,"10-19k",1,5,1,1,5,9.89166666666667,12.970168612192,">=5",0.234385752930903,1
88570943,1,23,7,28.7911805555923,0,18,1,"41-65",1,1,6,"secondary",999,"unknown",1,2,1,1,1,21.4833333333333,18.9035916824197,"1",0.374384546595368,1
88700905,1,349,4,348.730127314804,0,17,1,"41-65",1,1,5,"primary",999,"unknown",2,10,1,1,5,1.05833333333333,12.2399020807834,">=5",0.728762461195044,1
88729992,1,334,3,354.506805555546,0,12,1,">65",0,999,999,"secondary",2,"10-19k",2,6,1,1,3,8,7.96178343949044,"3",0.991461453997558,1
88869875,1,320,3,337.740520833293,1,17,1,">65",1,1,5,"postsec",2,"10-19k",2,2,1,1,2,0.125,7.96178343949044,"2",0.954021054050599,1
88871210,0,23,7,23.9945370369824,1,23,2,"41-65",1,1,1,"secondary",2,"10-19k",1,9,1,1,4,0.616666666666667,10.6837606837607,"4",0.6503574770282,1
88995932,0,366,7,366.900509259314,1,21,2,"0-10",1,1,4,"primary",1,"<10k",1,3,1,1,5,38.5,23.5294117647059,">=5",0.517207868024234,1
89181039,0,311,1,308.701516203699,0,16,2,"11-19",1,999,999,"secondary",2,"10-19k",1,17,1,1,3,0.616666666666667,16.4473684210526,"3",0.333585496635482,1
89202614,1,113,6,118.775868055527,0,18,1,"41-65",1,999,6,"primary",999,"unknown",2,12,1,1,11,21.6833333333333,18.9035916824197,">=5",0.824127655929067,1
89300315,0,346,1,343.614803240751,0,14,2,"21-40",1,1,1,"postsec",1,"10-19k",2,1,1,1,4,17.525,12.9032258064516,"4",0.218161508577712,1
89306456,1,86,7,105.733657407458,0,17,1,"0-10",0,999,999,"primary",2,">=40k",1,11,1,1,5,9.98333333333333,23.5294117647059,">=5",0.312557022757446,1
89542296,0,413,5,413.934155092575,0,22,1,"41-65",0,2,3,"postsec",999,"unknown",2,12,1,1,7,0.0416666666666667,12.2399020807834,">=5",0.244487437221902,1
89781724,1,392,5,410.68550925923,0,16,1,"11-19",1,1,4,"secondary",2,"unknown",2,9,1,1,4,22.175,20.0400801603206,"4",0.120373161292531,1
89788386,1,113,6,118.454143518466,0,10,1,"41-65",1,2,999,"secondary",1,"<10k",2,1,999,1,6,16.725,10.6837606837607,">=5",0.803102479749234,1
89881612,1,23,7,25.5401620370103,0,12,1,">65",1,1,5,"primary",1,"<10k",2,9,1,1,3,13,7.96178343949044,"3",0.997500983515824,1
89989315,1,333,2,354.516932870378,0,12,1,"41-65",0,999,6,"postsec",2,"20-39k",1,4,1,1,2,4,18.9035916824197,"2",0.334034589506142,1
90000869,0,209,4,208.392962962971,0,9,2,"0-10",1,999,999,"primary",2,"20-39k",1,6,1,1,3,13.6166666666667,27.9329608938547,"3",0.465828378092386,1
90218127,1,373,7,390.699085648172,0,16,1,"21-40",0,999,3,"secondary",2,">=40k",1,18,1,1,2,18.75,12.3762376237624,"2",0.160706385233732,1
90291648,0,318,1,320.509722222225,0,12,2,"41-65",1,1,1,"postsec",1,"20-39k",1,6,1,1,2,8,12.2399020807834,"2",0.342455396260207,1
90311026,1,113,6,118.467245370382,0,11,1,"41-65",1,1,1,"secondary",1,"<10k",2,9,1,1,4,66.0416666666667,14.5348837209302,"4",0.772132916963876,1
90340922,1,81,2,91.7056134259328,0,16,2,"41-65",0,999,6,"primary",2,"10-19k",1,3,1,1,3,5.49166666666667,18.9035916824197,"3",0.896127361291811,1
90415556,0,14,5,20.5457986111287,0,13,1,"0-10",1,1,4,"primary",2,">=40k",997,18,1,2,5,2.25,27.9329608938547,">=5",0.32069712308505,1
90532298,0,366,7,368.963842592551,0,23,2,"0-10",0,999,999,"primary",999,"unknown",1,16,1,1,3,18,27.9329608938547,"3",0.254211965477954,1
90607637,0,366,7,364.99019675923,0,23,2,"0-10",0,1,4,"primary",1,"<10k",1,5,1,1,5,43.0916666666667,23.5294117647059,">=5",0.637578910887742,1
90667744,0,389,2,388.907395833288,0,21,2,"11-19",1,1,4,"secondary",1,"<10k",1,3,1,1,4,12,20.0400801603206,"4",0.369779794514998,1
90754638,1,35,5,113.542650462943,1,13,1,">65",0,1,3,"postsec",1,"<10k",2,5,1,1,3,6.5,7.96178343949044,"3",0.959055489604852,1
90787499,1,336,5,348.567777777789,0,13,1,">65",0,1,6,"postsec",2,">=40k",2,5,1,1,4,10.5,7.96178343949044,"4",0.918863519959721,1
91113229,0,29,6,29.8325115740299,1,19,2,"21-40",0,1,1,"postsec",1,"20-39k",1,2,1,1,5,7.5,12.970168612192,">=5",0.0959717633079826,1
91265091,1,333,2,355.545092592598,0,13,1,">65",0,999,6,"secondary",2,"unknown",2,11,1,1,4,9.16666666666667,7.96178343949044,"4",0.969459967544782,1
91464655,0,351,6,351.549849537085,1,13,2,"0-10",0,999,999,"unknown",1,"<10k",1,3,1,1,4,19.5,23.5294117647059,"4",0.515046066008207,1
91549678,0,30,7,30.6476620370522,1,15,1,"0-10",0,999,999,"unknown",2,">=40k",1,13,1,1,4,4.61666666666667,23.5294117647059,"4",0.215368983682152,1
91575539,1,359,7,369.70023148146,0,16,1,"11-19",0,999,4,"primary",2,"unknown",1,6,1,1,4,12.3916666666667,20.0400801603206,"4",0.289970501207966,1
91856194,1,333,2,348.623449074104,0,14,1,"41-65",1,1,1,"secondary",1,"<10k",2,7,1,1,3,34.1083333333333,12.2399020807834,"3",0.755412688314284,1
91964417,1,359,7,393.6484375,1,15,1,"0-10",0,999,999,"unknown",2,">=40k",1,3,1,1,7,16.9666666666667,23.5294117647059,">=5",0.266050569755554,1
92079058,1,392,5,400.697951388895,1,16,1,"11-19",0,1,4,"primary",2,"unknown",1,17,1,1,6,115.391666666667,27.9329608938547,">=5",0.223782663854744,1
92139480,0,370,4,370.985462962999,0,23,2,"0-10",1,999,999,"primary",999,"unknown",1,14,1,1,4,2.5,23.5294117647059,"4",0.279700314021079,1
92507447,1,29,6,32.6567708333023,0,15,2,"41-65",1,999,999,"secondary",2,"unknown",1,15,1,1,4,9.10833333333333,10.6837606837607,"4",0.441433734002036,1
92517207,1,373,7,390.643159722211,0,15,1,"21-40",0,1,1,"secondary",1,"10-19k",2,3,1,2,3,11.1166666666667,12.970168612192,"3",0.432081257413774,1
92574679,1,29,6,83.788020833279,0,18,1,"41-65",0,999,1,"unknown",2,"10-19k",2,18,1,1,4,0.4,11.3636363636364,"4",0.914455141920608,1
92606367,1,145,3,166.704178240732,0,16,1,">65",1,2,6,"primary",1,"<10k",1,15,1,1,2,2.5,7.96178343949044,"2",0.997258906593855,1
92618191,1,320,3,355.687997685163,0,16,1,"41-65",0,999,6,"primary",2,"10-19k",2,9,1,1,2,9.35833333333333,14.5348837209302,"2",0.887176036592876,1
92719295,0,331,7,334.908101851819,0,21,1,"0-10",0,1,4,"primary",2,">=40k",1,17,1,1,5,24.0083333333333,27.9329608938547,">=5",0.312557022757446,1
92769599,0,353,1,350.879062499967,0,21,2,"0-10",0,999,999,"primary",2,">=40k",1,3,1,1,5,28.6166666666667,23.5294117647059,">=5",0.312557022757446,1
92885307,1,25,2,29.787905092584,1,18,1,"11-19",0,2,4,"postsec",1,"<10k",1,2,1,1,4,13.5,16.4473684210526,"4",0.0964078515792278,1
92900359,0,86,7,86.7948842592305,1,19,2,"41-65",0,1,1,"secondary",2,">=40k",1,15,1,1,2,4.04166666666667,12.2399020807834,"2",0.29124803500549,1
92903080,0,389,2,389.884259259212,0,21,2,"11-19",1,1,4,"primary",2,">=40k",1,17,1,1,6,1.55,20.0400801603206,">=5",0.361277372479029,1
92990664,1,379,6,393.651990740793,1,15,1,"0-10",0,999,4,"primary",999,"unknown",1,2,1,1,5,13.3166666666667,27.9329608938547,">=5",0.193956641476047,1
93113235,0,356,4,360.594502314809,0,14,2,"11-19",0,1,4,"primary",999,"unknown",1,13,1,1,4,6.23333333333333,20.0400801603206,"4",0.289970501207966,1
93127690,0,314,4,314.37084490736,0,8,1,"21-40",1,1,1,"postsec",1,"10-19k",1,7,1,1,4,1.93333333333333,12.970168612192,"4",0.218161508577712,1
93242677,0,366,7,366.785891203675,1,18,2,"11-19",1,999,999,"secondary",1,"<10k",1,5,1,1,3,13,20.0400801603206,"3",0.238758405355471,1
93580543,0,320,3,337.433587962994,1,10,1,">65",1,999,999,"primary",999,"unknown",2,2,1,1,2,4.61666666666667,7.96178343949044,"2",0.980300759547331,1
93592898,0,356,4,362.691469907411,0,16,2,"41-65",0,1,1,"secondary",2,"20-39k",1,17,1,1,4,5.85,10.6837606837607,"4",0.652213629044193,1
93724430,1,373,7,393.680196759291,1,16,1,"0-10",1,999,999,"primary",2,"10-19k",1,6,1,2,6,8.35,23.5294117647059,">=5",0.523835005118731,1
93749739,1,29,6,36.750648148125,1,18,1,"41-65",1,1,5,"secondary",1,"<10k",1,12,1,1,5,15,10.6837606837607,">=5",0.685564141251087,1
93799182,0,353,1,362.770115740714,0,18,1,"11-19",0,1,1,"secondary",1,"10-19k",1,2,1,1,4,3.175,16.4473684210526,"4",0.345940324980665,1
93849161,0,357,5,358.762708333321,1,18,2,"41-65",0,1,1,"postsec",1,">=40k",1,14,1,1,6,5.74166666666667,10.6837606837607,">=5",0.160853249638216,1
93861947,1,46,2,91.657337962999,0,15,2,"41-65",1,1,5,"unknown",2,"unknown",2,17,1,1,5,28.0166666666667,14.5348837209302,">=5",0.752133027999161,1
93903925,1,320,3,351.546226851875,1,13,1,"41-65",1,999,999,"secondary",2,"unknown",1,15,1,1,5,16.5666666666667,11.3636363636364,">=5",0.337092607524829,1
93908272,0,328,4,327.520636574132,0,12,1,"41-65",1,1,2,"secondary",999,"unknown",1,12,1,1,2,1.31666666666667,10.6837606837607,"2",0.396337280541258,1
93916891,1,320,3,410.736423611059,0,17,2,"41-65",0,1,1,"secondary",1,"10-19k",1,10,1,999,4,6.36666666666667,10.6837606837607,"4",0.753361878120197,1
93954677,1,145,3,259.497256944422,0,11,1,">65",1,999,6,"secondary",999,"20-39k",2,2,1,999,2,57.1583333333333,7.96178343949044,"2",0.985394864126232,1
94169942,0,100,7,99.592083333293,1,14,1,"41-65",0,1,3,"secondary",2,"20-39k",1,6,1,1,4,8.29166666666667,11.3636363636364,"4",0.52376935090472,1
94219601,0,346,1,343.616921296343,0,14,2,"41-65",0,1,6,"secondary",999,"unknown",1,13,1,1,4,2.5,11.3636363636364,"4",0.432178760797715,1
94349633,0,374,1,372.901423611096,1,21,2,"21-40",0,1,1,"secondary",1,"10-19k",1,9,1,1,4,0.633333333333333,12.9032258064516,"4",0.328650068298472,1
94444357,0,204,6,202.818298611091,0,19,1,"0-10",0,999,999,"primary",999,"unknown",1,1,1,1,6,10.2333333333333,27.9329608938547,">=5",0.310417983322683,1
94899027,1,28,5,32.6395023148507,0,15,2,"41-65",0,1,6,"primary",2,"<10k",2,1,1,1,5,4.90833333333333,18.9035916824197,">=5",0.917319377499333,1
95067460,0,379,6,379.942164351814,1,22,2,"11-19",1,999,999,"primary",999,"unknown",1,6,1,1,4,16,20.0400801603206,"4",0.199162028374115,1
95096411,0,316,6,313.655289351824,0,15,2,"0-10",0,1,4,"primary",999,"unknown",1,1,1,1,5,16.6583333333333,27.9329608938547,">=5",0.290930677972753,1
95096829,1,373,7,400.750358796329,1,18,1,"0-10",1,999,4,"unknown",2,"10-19k",1,1,1,1,4,20.5,23.5294117647059,"4",0.507918276554516,1
95195460,1,234,1,265.49072916666,0,11,1,">65",0,999,6,"postsec",1,"20-39k",1,5,1,1,2,4.25,7.96178343949044,"2",0.954378227329086,1
95291836,0,209,4,210.990659722243,0,23,2,"41-65",1,999,999,"primary",999,"unknown",1,3,1,1,4,12,11.3636363636364,"4",0.710054862510252,1
95329905,1,392,5,400.642199074035,1,15,1,"0-10",1,1,4,"primary",1,"<10k",1,2,1,1,3,6.88333333333333,23.5294117647059,"3",0.470896422673377,1
95443572,0,23,7,25.0534027777612,0,1,1,"41-65",1,999,999,"postsec",2,">=40k",2,6,1,2,3,8.975,12.3762376237624,"3",0.204444576520989,1
95576448,0,352,7,353.598587962915,0,14,1,">65",1,2,3,"secondary",1,"<10k",2,7,1,1,2,4,18.9035916824197,"2",0.99155464662674,1
95587383,1,349,4,355.634375000023,0,15,1,"41-65",1,999,5,"secondary",999,"unknown",2,2,1,1,4,12,14.5348837209302,"4",0.441433734002036,1
96129125,1,60,2,83.7598495370476,0,18,1,">65",1,1,5,"primary",1,"unknown",2,16,1,1,4,0.375,7.96178343949044,"4",0.990304193429679,1
96188068,1,23,7,28.7646064815344,0,18,1,"11-19",1,1,1,"secondary",1,"<10k",2,6,1,1,3,11.5,16.4473684210526,"3",0.348448960314678,1
